23304,4,1468557042,Tue Apr 07 02:23:55 PDT 2009,NO_QUERY,ginsoak,horror scope: &quot;doing boring desk work will take constant mental readjustment now&quot;. and that's different from every other day how?! 
6279,0,2324959926,Thu Jun 25 04:27:04 PDT 2009,NO_QUERY,dimoss,dunno if i should go on a next-g cap or telstra pre paid with an outright iphone  decisions decisions...
12031,0,2326633813,Thu Jun 25 07:18:19 PDT 2009,NO_QUERY,mamadunton,"The weather dude said the sun was going to come out today but, yet again no freakin sun. It's so depressing. "
24214,4,1468696863,Tue Apr 07 03:13:26 PDT 2009,NO_QUERY,phaoloo,@StaciJShelton You too 
6065,0,2324905982,Thu Jun 25 04:19:33 PDT 2009,NO_QUERY,alfiaah,SAKIT GIGI!!!oh gosh...this is killing me slowly 
3790,0,2324357166,Thu Jun 25 02:57:37 PDT 2009,NO_QUERY,albertnoel,i need a new sound system in the car. i miss having bass 
8156,0,2325419392,Thu Jun 25 05:24:54 PDT 2009,NO_QUERY,textualoffender,@rashmid Didnt you have enough fun making fun of it last time   
12313,0,2326734515,Thu Jun 25 07:26:26 PDT 2009,NO_QUERY,harmondmarte,"I feel that death is knocking on my door! I can't eat well, recurring back pain, bleeding HAY! "
21421,4,1468294689,Tue Apr 07 00:48:14 PDT 2009,NO_QUERY,onefinepinoyboy,"@emandeleon sta mesa, hmmm not really sure but hey its in manila , i can get by.. "
27767,4,1469395263,Tue Apr 07 06:14:54 PDT 2009,NO_QUERY,BeeDazzles,@chezvies thank you 
3559,0,2324307450,Thu Jun 25 02:49:50 PDT 2009,NO_QUERY,bekibutton,although has anyone else noticed the lack of the amazing strawberry milkshake bottle sweets on the new Woolworths Pick'n'mix online? 
17248,0,2328643872,Thu Jun 25 09:49:36 PDT 2009,NO_QUERY,LokeshAwasthy,"@ujj power cuts in bangalore too? this is crazy, just when I am moving back "
11128,0,2326317170,Thu Jun 25 06:52:13 PDT 2009,NO_QUERY,Divinne,My bangs are all messed up. 
4388,0,2324515110,Thu Jun 25 03:21:12 PDT 2009,NO_QUERY,pfspleen,@BigMem We'll still be here probably as @rutty_uk's car has a flat tyre. 
10009,0,2325954125,Thu Jun 25 06:19:49 PDT 2009,NO_QUERY,sentret524,was asked to go home 
12925,0,2326949856,Thu Jun 25 07:43:24 PDT 2009,NO_QUERY,CalumB2110,Back from the gym and theres no milk in the house. This is why i should have a PA. Also forgot my PIN number weed might be affecting me 
17005,0,2328540843,Thu Jun 25 09:42:18 PDT 2009,NO_QUERY,PrttyYngThng,"@_ashleysays get me something,  lol. I am in class right now "
22603,4,1468461012,Tue Apr 07 01:48:37 PDT 2009,NO_QUERY,juliecj,@MyAppleStuff I'm just going to make peanut butter on toast!! Not as healthy as yours 
18024,0,2328994378,Thu Jun 25 10:13:37 PDT 2009,NO_QUERY,MicahJosiahD,I wish the iPod touch had a mic 
4470,0,2324536838,Thu Jun 25 03:24:38 PDT 2009,NO_QUERY,AndrealynnZ,"ugh, took my second tongue piercing out this morning  i have to let it heal for 3 weeks and then get it redone because it was so crooked"
17955,0,2328958331,Thu Jun 25 10:11:05 PDT 2009,NO_QUERY,darcyrothbard,my facebook got hacked and started sending viruses to all my friends so dont open weird links from me 
16860,0,2328488822,Thu Jun 25 09:38:32 PDT 2009,NO_QUERY,joedoesntcare,@sarahjericho are you coming online? got nobody to talk to 
1185,0,2323698997,Thu Jun 25 01:15:50 PDT 2009,NO_QUERY,ramaadam,I gotta go to Airport soon and i know it's gonna be bad Traffic 
23819,4,1468628756,Tue Apr 07 02:49:39 PDT 2009,NO_QUERY,foxiehaha,"@NacMacFeegle I tend to bite the top off, lick it out then eat it. Delicious indeed "
13270,0,2327077279,Thu Jun 25 07:53:25 PDT 2009,NO_QUERY,AiDivaLacy04,I feel ya lol just woke up out of a nightmare 
25201,4,1468850812,Tue Apr 07 04:03:41 PDT 2009,NO_QUERY,WollemiPine,@emma2381 We watch more DVDs than TV for that reason. Most of the time I'm just listening to TV anyway while on the computer 
7611,0,2325283771,Thu Jun 25 05:08:55 PDT 2009,NO_QUERY,TSFMarketingPR,ok so I've heard that @showtime757 clowns his guest after they leave  hope I don't become his next victim - smh
6715,0,2325065250,Thu Jun 25 04:41:25 PDT 2009,NO_QUERY,MrSidScott,@philipbloom I'd love to help out but it's a little bit too short notice. If it was in a few days maybe! Sorry.  Any luck with the email?
19973,4,1468069436,Mon Apr 06 23:32:56 PDT 2009,NO_QUERY,danvpeterson,@justG Great to hear G! Very glad your Uncle's doing alright 
16770,0,2328445921,Thu Jun 25 09:35:25 PDT 2009,NO_QUERY,Pinkgasoline,@sonicreducer  that's why I always set my expectations really low. I hope things get better
22517,4,1468448050,Tue Apr 07 01:43:52 PDT 2009,NO_QUERY,ChuckBo,36 degrees... Springtime in Georgia!  Glad I didn't plant last weekend 
7185,0,2325180999,Thu Jun 25 04:56:32 PDT 2009,NO_QUERY,Cool__E,Off to work  http://myloc.me/5zIs
1784,0,2323854233,Thu Jun 25 01:39:22 PDT 2009,NO_QUERY,annasaccone,"@bubblegarm today...but thank you so much for emailing natalie, i really really appreciate it, and i'm so disappointed that i can't go "
8028,0,2325382977,Thu Jun 25 05:20:38 PDT 2009,NO_QUERY,xandiee,i miss karaoke and general singing.. @ja_bam need jamming bad.. Why can't janice be healthy 
20554,4,1468162087,Tue Apr 07 00:03:14 PDT 2009,NO_QUERY,yeahlexxi,bed time 
10928,0,2326246899,Thu Jun 25 06:46:05 PDT 2009,NO_QUERY,xoxomileyfan,I want to go on Miley's Tour 2009! But I cannot  I live in Germany and she don't comes to Germany  I'm sooooo sad ...
22092,4,1468392064,Tue Apr 07 01:23:17 PDT 2009,NO_QUERY,EPMorgan,@sk8mate It's today!! See you soon 
23123,4,1468530411,Tue Apr 07 02:14:04 PDT 2009,NO_QUERY,kathburgess,Waiting for the train so I can go to Ellen's and have fish pie for dinz! I have been waiting for this moment all my life 
8026,0,2325382725,Thu Jun 25 05:20:36 PDT 2009,NO_QUERY,exframebuilder,"Lust has to be the lamest of sins. Not only can I not do something, I can't even think about it "
17124,0,2328603658,Thu Jun 25 09:46:48 PDT 2009,NO_QUERY,Steph0456,Farrah Fawcet dies of cancer at 62. 
15943,0,2328131766,Thu Jun 25 09:12:27 PDT 2009,NO_QUERY,gonthedistance,@criticshateyou 
3407,0,2324264271,Thu Jun 25 02:43:02 PDT 2009,NO_QUERY,katezoe,@LoveDumpling it does NOT make sense 
9744,0,2325872886,Thu Jun 25 06:12:02 PDT 2009,NO_QUERY,AsianPersuazion,Morning. Can we say Hangoverrrrrrrrrrrrr! 
8082,0,2325396308,Thu Jun 25 05:22:11 PDT 2009,NO_QUERY,Kiz_zle,@TaperJeanGirl same haha well until franz play on saturday 
4000,0,2324414645,Thu Jun 25 03:06:06 PDT 2009,NO_QUERY,LorenLA,Home safely. Taking the bus to work tomorrow though. There is a bolt stuck iin Mr. Sylar's front right tire.  Poor baby. Fix him soon. &lt;3
14691,0,2327620045,Thu Jun 25 08:34:36 PDT 2009,NO_QUERY,iflyjet,Today I am the textbook definition of unmotivated. 
11911,0,2326591167,Thu Jun 25 07:14:54 PDT 2009,NO_QUERY,tryshalim,i'm missin' sour sallyy!! 
1698,0,2323832808,Thu Jun 25 01:35:58 PDT 2009,NO_QUERY,Nomiwolf,@Harsayis and his loyal team of biscuits! I am ashamed more people didn't know what it was 
11957,0,2326611558,Thu Jun 25 07:16:30 PDT 2009,NO_QUERY,hornyfurniture,I'm so ready for the weekend. 
3906,0,2324392561,Thu Jun 25 03:02:48 PDT 2009,NO_QUERY,understandblue,@F1_Junkie omg you got up before me 
12577,0,2326819840,Thu Jun 25 07:33:14 PDT 2009,NO_QUERY,caterham7,Droped my prescription sunglasses somewhere in town  anyone have a view on visionexpress vs opticalexpress for new specs in an hour ?
13970,0,2327346997,Thu Jun 25 08:13:56 PDT 2009,NO_QUERY,leeticia,@notaboutlove que boba 
17448,0,2328739192,Thu Jun 25 09:56:09 PDT 2009,NO_QUERY,LuvbirdLovebird,Wait.. where are my updates from yesterday?! They vanished into thin air 
27567,4,1469344102,Tue Apr 07 06:04:58 PDT 2009,NO_QUERY,karisjayne,@kristahearne im praying baby girl  ill be there soon
26639,4,1469129595,Tue Apr 07 05:19:07 PDT 2009,NO_QUERY,isadonato,@Pri_stanzione You are a JO...you know 
24637,4,1468756760,Tue Apr 07 03:34:02 PDT 2009,NO_QUERY,CRIM2007,@Enteralterego it gets better as you get more friends on here  hope your ok
26812,4,1469155000,Tue Apr 07 05:24:59 PDT 2009,NO_QUERY,deargdawn,@maiseyg nothing! just the rain! you woke up at just the right time  how goes your new series?
20412,4,1468133229,Mon Apr 06 23:53:54 PDT 2009,NO_QUERY,meizii,"interpretor...sounds cool  ,but i am soo sleepy XD"
28147,4,1469505202,Tue Apr 07 06:35:08 PDT 2009,NO_QUERY,AverillPessin,"@dmgursky On paper, &quot;almonds &amp; green tea&quot; seems like a healthy breakfast...until you understand just how obscene the AMOUNT of almonds is "
10363,0,2326059006,Thu Jun 25 06:29:30 PDT 2009,NO_QUERY,AdamLStreetTeam,Watching American Idol. I miss that show 
26570,4,1469109490,Tue Apr 07 05:14:23 PDT 2009,NO_QUERY,tanvicente,"@thalesbrandi uipiii, e lï¿½ vou eu... brigadu "
10484,0,2326105483,Thu Jun 25 06:33:33 PDT 2009,NO_QUERY,grumpyjames,@davidwalshblog Why did you have to write that on pay day? Was having enough trouble resisting the dark side already 
20109,4,1468087566,Mon Apr 06 23:38:41 PDT 2009,NO_QUERY,ItsChadLowe,"   man, oh man     (i should punch myself in the head, but im ok with that)"
26801,4,1469154383,Tue Apr 07 05:24:50 PDT 2009,NO_QUERY,alxconn,"@dszp ...fortunately, the KB had documentation on it once I figured out how to search for it   http://is.gd/rbJV"
7394,0,2325228683,Thu Jun 25 05:02:17 PDT 2009,NO_QUERY,Noodles83,My new place in paddo is so much quieter. It's what I wanted but all of a sudden I'm missing the busy sounds of darlo 
9138,0,2325691175,Thu Jun 25 05:54:21 PDT 2009,NO_QUERY,bhianca,I NEED A FUCKING FRIEND 
19035,4,1467900402,Mon Apr 06 22:43:28 PDT 2009,NO_QUERY,EnglandRose,exhausted! but glad i got to see UNC become national champs!  
21183,4,1468253967,Tue Apr 07 00:33:58 PDT 2009,NO_QUERY,wolfcat,@TimNoonan you should buy an ex army hummer... wouldn't matter if you ran into anything 
11667,0,2326507916,Thu Jun 25 07:08:07 PDT 2009,NO_QUERY,awesomebrandi,Waking up sucks. 
15245,0,2327858869,Thu Jun 25 08:52:30 PDT 2009,NO_QUERY,tonfaone,-gasp- Finch is having a free show at the Glasshouse tonight...! 
2423,0,2324015683,Thu Jun 25 02:04:02 PDT 2009,NO_QUERY,alexjaya,Blow Torch no more gas liaw ... play 4 - 5 times only ... 
22821,4,1468488127,Tue Apr 07 01:58:55 PDT 2009,NO_QUERY,Scyranth,My Trishy baby...love my Trishy baby! 
6482,0,2325007972,Thu Jun 25 04:33:37 PDT 2009,NO_QUERY,TheEmmaHamilton,"@JessObsess I was telling fan girls how Kate and Ryan AREN'T dating, and how Kate wasn't the one Ryan cheated with  (i knows the truth!)"
14184,0,2327425114,Thu Jun 25 08:19:51 PDT 2009,NO_QUERY,Itstessamaria,@sednemave mee tooooo 
22501,4,1468447229,Tue Apr 07 01:43:34 PDT 2009,NO_QUERY,ThinkingMoney,"GUys, heard about any money saving tips that you want to share?  Feel free to tweet them my way!  "
14053,0,2327375543,Thu Jun 25 08:16:03 PDT 2009,NO_QUERY,ashleypaulette,gettin in the shower....it's early  I wanna go back to bed!
22083,4,1468391584,Tue Apr 07 01:23:06 PDT 2009,NO_QUERY,noahleggett,"going to bed, two more days of school after tomorrow, then a three day weekend. "
16070,0,2328183011,Thu Jun 25 09:16:11 PDT 2009,NO_QUERY,RunHLRun2,@1capplegate  x100. I'll miss the show.
15853,0,2328086863,Thu Jun 25 09:09:10 PDT 2009,NO_QUERY,kombeh,wher'd you go i missed you so semms like its been forever since you've been gone 
23254,4,1468555087,Tue Apr 07 02:23:10 PDT 2009,NO_QUERY,alexajoyce,@gilloux I hope you're planning a kennel launch party 
27178,4,1469245175,Tue Apr 07 05:44:39 PDT 2009,NO_QUERY,onthewonk_x,whooops  x
14888,0,2327699359,Thu Jun 25 08:40:34 PDT 2009,NO_QUERY,RADDster,"Awesome prices, but they hardly have anything in my size   &lt;/ AaaJaayRADD \&gt;"
12546,0,2326811391,Thu Jun 25 07:32:32 PDT 2009,NO_QUERY,PkerUNO,@fuse2dx Don't tell me you fell for those spam emails? 
14416,0,2327510379,Thu Jun 25 08:26:20 PDT 2009,NO_QUERY,KaitVillanova,@canthang is it true you guts are not playing in Ocean City the weekend of July 24th? 
15022,0,2327754298,Thu Jun 25 08:44:45 PDT 2009,NO_QUERY,TheSpick,http://twitpic.com/8dlzj - Aaarrrrgghhhh!! Can't be there that night... 
10699,0,2326175106,Thu Jun 25 06:39:48 PDT 2009,NO_QUERY,GatorBait25,@_happygolucky_ I'm finally up and about my fever is under 100 so I decided to work today  thanks for asking and thanks for the fb comment
14965,0,2327726871,Thu Jun 25 08:42:39 PDT 2009,NO_QUERY,minimcfly,@danipoynterjudd what!? dougie has replied to. omg i wish they did to me 
20609,4,1468164293,Tue Apr 07 00:03:58 PDT 2009,NO_QUERY,DieWackere,at all: what are your favorite cinema film aktually? i have no answer until yet...that's no help for me 
7106,0,2325162188,Thu Jun 25 04:54:09 PDT 2009,NO_QUERY,KalynElizabeth,is getting @RitasItalianIce for Alexia's birthday party instead of Ice Cream and i am having a hard time picking 2 flavors!  LOL
13758,0,2327263059,Thu Jun 25 08:07:30 PDT 2009,NO_QUERY,neversohappy,@jordanknight i think JK was injured. just got bak from the cleveland show. he could barely bend his back. he didnt look happy  
11864,0,2326574006,Thu Jun 25 07:13:29 PDT 2009,NO_QUERY,JaSIstheSHYT,@indiesoshameles how the hell did I become a dude?? cuzo...uggghhh. I feel sick today sis in law. I wanna go home....come save me... 
13647,0,2327215234,Thu Jun 25 08:03:54 PDT 2009,NO_QUERY,Lanisha23, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap
17790,0,2328886324,Thu Jun 25 10:06:06 PDT 2009,NO_QUERY,mrsdonaldson23,Heading off to work 
20769,4,1468193720,Tue Apr 07 00:13:28 PDT 2009,NO_QUERY,KeelaCraft,Just  found all these new pictures from my photo shoot that I had never seen!! yay 
15246,0,2327859034,Thu Jun 25 08:52:31 PDT 2009,NO_QUERY,Ellie_mcgrath91,@Julianneianne HAA me too at half 5  cba
15991,0,2328142693,Thu Jun 25 09:13:14 PDT 2009,NO_QUERY,MrsDeer,@aroseofthanks im too tired to dance hahaha. the weathers so good and noones there to share it with 
1810,0,2323859169,Thu Jun 25 01:40:07 PDT 2009,NO_QUERY,delga,"So, moron that I am, I tripped on the staircase coming in. Now my knee is ridic swollen "
16132,0,2328209763,Thu Jun 25 09:18:08 PDT 2009,NO_QUERY,Nerister,I'm at the doctor's in my boxers waiting to be seen 
9700,0,2325860180,Thu Jun 25 06:10:47 PDT 2009,NO_QUERY,onlyrochelle,@kjm_uk lol oh my your too much but i already have a boy who does that 
26376,4,1469068539,Tue Apr 07 05:04:26 PDT 2009,NO_QUERY,foreverkid,@jenjenjenn by the end of that day i will have seen ATL four times hahaha. lolmylife. you get to meet my little brother 
420,0,2323502529,Thu Jun 25 00:47:44 PDT 2009,NO_QUERY,SomeThingTiny,"just got home, detroit fireworks were lovely, tothy was a good wasted guy, overall good time, except for when i came home, no 8in stephan "
16300,0,2328272956,Thu Jun 25 09:22:47 PDT 2009,NO_QUERY,FREDDIESDOUBLE,@angelicmischief @mikasounds ... andi .. your right .. the donkey looks less than golden and it looks sad 
10249,0,2326029875,Thu Jun 25 06:26:46 PDT 2009,NO_QUERY,peta_michelle,today i found out that i can actually get onto twitter on my phone... then it sadly didnt work. screw you 
12756,0,2326885362,Thu Jun 25 07:38:24 PDT 2009,NO_QUERY,SimpleMia,"@morgansp12 oh  I hatee the norwegian one, because its so woerd (maybe because I compare it to SP's..)"
17588,0,2328818555,Thu Jun 25 10:01:34 PDT 2009,NO_QUERY,KnightsDrkAngel,rip farrah fawcet...she was a true icon. its a sad day. 
15184,0,2327835573,Thu Jun 25 08:50:47 PDT 2009,NO_QUERY,h4xnoodle,Aww.... a little kitten was lying in the middle of the road... 
24353,4,1468712817,Tue Apr 07 03:19:03 PDT 2009,NO_QUERY,SleepingBeautyA,"@Stewie_Griffin_ I too, like to flirt.  I have been distracted! I apologize for not tweeting daily. &lt;3"
24238,4,1468697720,Tue Apr 07 03:13:44 PDT 2009,NO_QUERY,voelker,@Stew I forwarded the link directly to our IT 
26619,4,1469111421,Tue Apr 07 05:14:52 PDT 2009,NO_QUERY,stephumblybee,Yet another 8 am...thankfully not doing anything but watching other people speak 
26922,4,1469197196,Tue Apr 07 05:34:20 PDT 2009,NO_QUERY,jacoblovie,"Oh my god, I have totally neglected twitter today, sorry, Im just going out with a friend today "
26291,4,1469047324,Tue Apr 07 04:59:14 PDT 2009,NO_QUERY,cheyenne1218,Good Morning good people of Tweeterville!!! I hope you all had a great nights sleep! 
918,0,2323630643,Thu Jun 25 01:05:52 PDT 2009,NO_QUERY,ed_walker86,"off to staff conference in a bit, sun is shining and we'll be stuck in a lecture theatre for most of the day "
17183,0,2328613523,Thu Jun 25 09:47:30 PDT 2009,NO_QUERY,nicolasmetzke,metro is too crowded to tweet and it's at least 35C inside 
22004,4,1468378982,Tue Apr 07 01:18:29 PDT 2009,NO_QUERY,Kimmie1321,"i am headed to bed... finally... these books are sooo addicting, like stride gum... lol   it's only 2:15am lol i might get 6hrs  lol"
3650,0,2324328338,Thu Jun 25 02:53:07 PDT 2009,NO_QUERY,sinapam,@aungtastic it's such a pain trying to make things work 
27917,4,1469448281,Tue Apr 07 06:24:49 PDT 2009,NO_QUERY,nopaynenoglory,@misspolyamory maybe more hugs is what i need 
6221,0,2324944985,Thu Jun 25 04:25:03 PDT 2009,NO_QUERY,gg32,"awwww, i just cried for that little girl on greys, man she was cute "
1147,0,2323691389,Thu Jun 25 01:14:48 PDT 2009,NO_QUERY,sharonhayes,@MiaChambers  I'm always avail to you off Twitter if you want to chat privately hon.  *hugs*
16118,0,2328196431,Thu Jun 25 09:17:10 PDT 2009,NO_QUERY,amazedbypaula,@4evaurgirl which is almost impossible 
15106,0,2327804782,Thu Jun 25 08:48:27 PDT 2009,NO_QUERY,kristamarie1985,@ATXGGRANADOS I will be getting ready for a freaking wedding... 
21208,4,1468265467,Tue Apr 07 00:37:58 PDT 2009,NO_QUERY,lihkin,@akshatk Heh! It was hilarious! But why do they always miss!!??! 
23397,4,1468571518,Tue Apr 07 02:29:05 PDT 2009,NO_QUERY,Davidcatterall,@WilliamSledd  Love the videos William  New to twitter x
15781,0,2328072090,Thu Jun 25 09:08:04 PDT 2009,NO_QUERY,justinearly,Missed My flight 
2290,0,2323984833,Thu Jun 25 01:59:36 PDT 2009,NO_QUERY,dennis_rnb,@buckingham_20 can't login.. 
1080,0,2323674056,Thu Jun 25 01:12:12 PDT 2009,NO_QUERY,Rumik,"@Freylis yeah, poor dude  Sounds more like a takeover than a merger."
24744,4,1468771443,Tue Apr 07 03:38:58 PDT 2009,NO_QUERY,revjesse,@ecaps1 hahahaha - good idea!   would be cheaper jsut to buy a kite 
25375,4,1468870622,Tue Apr 07 04:09:52 PDT 2009,NO_QUERY,giordanobc,@marcvanderchijs You might want to rephrase that before your wife reads it 
1744,0,2323844624,Thu Jun 25 01:37:48 PDT 2009,NO_QUERY,andrianiwd,"Is @meidyrchlt talking to me? I think yes.. He eh sama, ini prtama x'a sist aq insomnia. "
26565,4,1469109372,Tue Apr 07 05:14:21 PDT 2009,NO_QUERY,carolletta,oh! no! please matt save it! 
15559,0,2327983777,Thu Jun 25 09:01:43 PDT 2009,NO_QUERY,spaghettes,it might as well jsut rain if the sun wont come out 
10915,0,2326244834,Thu Jun 25 06:45:54 PDT 2009,NO_QUERY,CharlotteR24,"Soo, they'd be in music right about now. Aw man i miss @BadSuperhero @ramz95 and Dionne. Wish i was at school with ya! "
12889,0,2326942789,Thu Jun 25 07:42:50 PDT 2009,NO_QUERY,dunkdaft,"Strange. When we were 2gether (ahem) Pritam+Mohit came up with 'Tum se hi'. Now we've broken up, they've got 'Yeh Dooriyaan' !! "
2349,0,2323998971,Thu Jun 25 02:01:30 PDT 2009,NO_QUERY,becskr,"I am having trouser issues today, zip is busted. Am trying not to leave desk "
21623,4,1468322766,Tue Apr 07 00:58:19 PDT 2009,NO_QUERY,katrinaababy,webcamming with my homeboy lars. 
1392,0,2323753053,Thu Jun 25 01:24:00 PDT 2009,NO_QUERY,mizeyesis,hurts everywhere!  good morning twitter.... I slept a long time... 9 hours to be exact and I feel like I was under a Mack truck... WTF! 
2395,0,2324010155,Thu Jun 25 02:03:11 PDT 2009,NO_QUERY,dale_andycheng,Nobody likes my gay dogs...  
18162,0,2329051654,Thu Jun 25 10:17:34 PDT 2009,NO_QUERY,voyage2k,"Rest in peace, Farrah Fawcett...rest now.  Your struggle is over.  Bless her and her family. "
