0,2323424343,Thu Jun 25 00:36:42 PDT 2009,NO_QUERY,ameonna10,i don't want to be quarantine  i don't wanna miss school :|
0,2323424527,Thu Jun 25 00:36:43 PDT 2009,NO_QUERY,strangemei,Ugh! Stiff neck! 
0,2323424643,Thu Jun 25 00:36:44 PDT 2009,NO_QUERY,Roaders,"Ham and mushroom omelette for breakfast. Low calorie, low fat, high protein (keeps you full). Didn't really agree with my tummy though "
0,2323424709,Thu Jun 25 00:36:45 PDT 2009,NO_QUERY,JaneDaffy,a letter of shopping lists and presents 
0,2323424711,Thu Jun 25 00:36:45 PDT 2009,NO_QUERY,shadowfish,dammit my hayfever is playing up this morning 
0,2323424774,Thu Jun 25 00:36:46 PDT 2009,NO_QUERY,sorabh,@bjornaviet thats too bad 
0,2323424840,Thu Jun 25 00:36:46 PDT 2009,NO_QUERY,perki,in the office... hayfever is attacking my face! 
0,2323424894,Thu Jun 25 00:36:47 PDT 2009,NO_QUERY,Digi_Pimp,broke my prom glass 
0,2323425093,Thu Jun 25 00:36:48 PDT 2009,NO_QUERY,mynameisisha,wanna eat frosties with nutella and of milk  love and miss it  because of school days http://plurk.com/p/13sa4q
0,2323425112,Thu Jun 25 00:36:49 PDT 2009,NO_QUERY,crazydays440,"Yo Stuart, welcome!!!!!, Been a while since I have been here, &quot;Good God&quot;, maybe I was busy "
0,2323425180,Thu Jun 25 00:36:49 PDT 2009,NO_QUERY,SageLopez,Tummy hurts! 
0,2323425224,Thu Jun 25 00:36:49 PDT 2009,NO_QUERY,Prashanth_muthu,California weather is unpredictable....its windy at 11pm but sultry at 3 am 
0,2323425297,Thu Jun 25 00:36:50 PDT 2009,NO_QUERY,AshliLouise,I just stung my arm on stinging nettles 
0,2323425481,Thu Jun 25 00:36:52 PDT 2009,NO_QUERY,mellisalamay,the bf loves to take his sweet ass time coming home. is it cuz im annoying or ugly or smell or someting? he doesnt want to be around me. 
0,2323426038,Thu Jun 25 00:36:56 PDT 2009,NO_QUERY,Belleloves,"the clock is jumping, and the feeling shucks "
0,2323426254,Thu Jun 25 00:36:58 PDT 2009,NO_QUERY,TheScream,"Had a hell of a day including cat pee, lost keys, road works, detours, traffic jams. Wont be getting to ATUB "
0,2323426522,Thu Jun 25 00:37:00 PDT 2009,NO_QUERY,RickAlanisJr,"Just finished my workout... Feel great!! Now I have Baby duty tonight, My wifey is not feeling good  I think I can handle it for 1 night."
0,2323426655,Thu Jun 25 00:37:01 PDT 2009,NO_QUERY,nancypopz,the majority of my friends have gone to Glasto today 
0,2323426932,Thu Jun 25 00:37:04 PDT 2009,NO_QUERY,LuCkii3CHaRMz,"@CarterRonson ,, terrible .. im hungry az fk &amp; aliem is eating peach cobler all night.. "
0,2323427075,Thu Jun 25 00:37:05 PDT 2009,NO_QUERY,mikecono,Sad right now...  Maybe I do have a heart and emotions...  Nah...  
0,2323427560,Thu Jun 25 00:37:09 PDT 2009,NO_QUERY,klvn89,Are we really going to stay in the whole day  I didn't come here to spend it indoors...
0,2323427798,Thu Jun 25 00:37:11 PDT 2009,NO_QUERY,AlexisEstefani,but I'm ready to go home to the one I been going home to for the last four years.. Yeshhh I wnt let go 
0,2323427954,Thu Jun 25 00:37:12 PDT 2009,NO_QUERY,LadyMorella,"According to my thermometer it's 88 outside and 86 inside. It's 12:36am and it's too hot to sleep.  Goodbye comfort, hello dehydration."
0,2323428006,Thu Jun 25 00:37:13 PDT 2009,NO_QUERY,daryledwards,On the way to Manchester for rockcorps! I hate bein up this early!! 
0,2323428088,Thu Jun 25 00:37:13 PDT 2009,NO_QUERY,JonFTW,@JimmyMowery I feel you 
0,2323428291,Thu Jun 25 00:37:15 PDT 2009,NO_QUERY,nur_huda,"I think i've said too much to someone, knowing v well how close minded she is. How?  - http://tweet.sg"
0,2323428386,Thu Jun 25 00:37:16 PDT 2009,NO_QUERY,thatgirlmaya,everyones hating on transformers and I loved it 
0,2323428665,Thu Jun 25 00:37:18 PDT 2009,NO_QUERY,ksekher,"@jinadcruz nalla oru thudakkam aanu tto, jnan ippo vayiche ullu. am waiting for @deepthimurali 's #mallu blog now! wish i could write too "
0,2323429089,Thu Jun 25 00:37:22 PDT 2009,NO_QUERY,theovalich,"Morning to everybody. Slept like a baby, 9hr straight and overslept the alarm. Great start of the day "
0,2323429115,Thu Jun 25 00:37:22 PDT 2009,NO_QUERY,natashacairns,"@mickiep21 very well thanks, and you? Not a great day to be stuck in the office though! "
0,2323429476,Thu Jun 25 00:37:25 PDT 2009,NO_QUERY,jaekakes,Need sleeeeep  This whole week has me soooo frazzled and kerbobbled and kerplexed. Damn Dr. Seuss
0,2323429521,Thu Jun 25 00:37:25 PDT 2009,NO_QUERY,krystaltan,and to repair my phone  hahaahh
0,2323429540,Thu Jun 25 00:37:25 PDT 2009,NO_QUERY,mimibadass,@DABLOCKBOI i would but im on my sidekick 
0,2323429695,Thu Jun 25 00:37:27 PDT 2009,NO_QUERY,FraggleRadley,Twitter: what do I do when the people I'm hanging out with don't use you...  I want to talk about them but you haven't met yet. 
0,2323429752,Thu Jun 25 00:37:27 PDT 2009,NO_QUERY,kyuhyunnie,@hyukkie we brought you strawberry milk to make up for us leaving you alone...but we drank it  sorry
0,2323429791,Thu Jun 25 00:37:28 PDT 2009,NO_QUERY,Sambo18x,On my way to work and i feel awful  plannin to take tomorrow off if i can
0,2323429873,Thu Jun 25 00:37:28 PDT 2009,NO_QUERY,Ashley4yaa,hoping zoe is not mad at me 
0,2323430013,Thu Jun 25 00:37:30 PDT 2009,NO_QUERY,Charly_Brownn,can't wait till I fly home tonight! i miss my family 
0,2323431036,Thu Jun 25 00:37:39 PDT 2009,NO_QUERY,faceofboe,@bbcproms strange definition of out and about though - central London only.   Why no proms activity in Devon? Or Cornwall? 
0,2323431407,Thu Jun 25 00:37:42 PDT 2009,NO_QUERY,ethiopianchick1,@ss25 girl several people but mainly 2 people in my life... 
0,2323431612,Thu Jun 25 00:37:44 PDT 2009,NO_QUERY,shedboy,"@ruth_siobhan gah, thats lame! i know the feeling, the pizza delivery guy stole mine when i was at uni the night b4 i15! "
0,2323431705,Thu Jun 25 00:37:45 PDT 2009,NO_QUERY,Mystinguette,Time to sleep... Long day again tomorrow 
0,2323432231,Thu Jun 25 00:37:49 PDT 2009,NO_QUERY,ajpeacock,Doh! Planned to do some work in the cafe before a meeting. eduroam is not working. Spent the last ten minutes setting up roamnet. 
0,2323432342,Thu Jun 25 00:37:50 PDT 2009,NO_QUERY,squishdiboo,@Taeshi aw I didn't know kitties could get kitty flu  I hope she gets better soon
0,2323432446,Thu Jun 25 00:37:51 PDT 2009,NO_QUERY,LadyMorella,According to my thermometer it's 88 outside and 86 inside. It's 12:36am and it's too hot to sleep.  But I think 86 sounds a tad low.
0,2323432529,Thu Jun 25 00:37:52 PDT 2009,NO_QUERY,Tikitom93,Im so tired!  dont want to go to school!
0,2323432743,Thu Jun 25 00:37:54 PDT 2009,NO_QUERY,dayyanah,@Marisa_Jean He looks so sad I want to just - and I have to use a southern term - LOVE ON HIM!! but the cuddling would be uncomfortable   
0,2323432863,Thu Jun 25 00:37:55 PDT 2009,NO_QUERY,inssanXkiller,im loneley. 
0,2323433156,Thu Jun 25 00:37:57 PDT 2009,NO_QUERY,Vicky_T,@iamtaylorsmith haha i tweeted using my phone  i'm sorry i r a fob -_-
0,2323433416,Thu Jun 25 00:38:00 PDT 2009,NO_QUERY,flyrell,&quot;I do not like plastic!! grr! so silly and bad for the world  ! who is with  me ?!&quot; - rob dyer
0,2323433746,Thu Jun 25 00:38:03 PDT 2009,NO_QUERY,livnb,@rehmxo sorrry i was sleeping   
0,2323433807,Thu Jun 25 00:38:03 PDT 2009,NO_QUERY,lois_lola_lane,Where's hubs??? 
0,2323434004,Thu Jun 25 00:38:05 PDT 2009,NO_QUERY,Steffers91,@Itsnickjonas me  cant sleep.
0,2323434317,Thu Jun 25 00:38:07 PDT 2009,NO_QUERY,ladylogan,@LunarLife awww I missed it 
0,2323434658,Thu Jun 25 00:38:10 PDT 2009,NO_QUERY,asteroidweed,@coquettishrose lsfkjlj oh god go to bed  not that this isn't a++
0,2323434756,Thu Jun 25 00:38:11 PDT 2009,NO_QUERY,Adrian_Martinez,my personal life is sooo fuck up that i can't even get a good night sleep. 
0,2323435063,Thu Jun 25 00:38:14 PDT 2009,NO_QUERY,marcus748,@EASTPEAK0 Mini is actually Lisa's not allowed to use it 
0,2323435132,Thu Jun 25 00:38:15 PDT 2009,NO_QUERY,jstevens428,"@meghantonjes and I go where @mallow610 goes, so I wont be there till the 9th either "
0,2323435409,Thu Jun 25 00:38:17 PDT 2009,NO_QUERY,nascaroline,Is listening to lionel richies definitive collection on route to work in the hope it will motivate me at caricature training. Feel awful 
0,2323435513,Thu Jun 25 00:38:17 PDT 2009,NO_QUERY,NYCchick7,Going in for a cat scan in a bit...i think they think it is my appendix! 
0,2323435573,Thu Jun 25 00:38:18 PDT 2009,NO_QUERY,AnnielouJoan,waiting for a little message from kim hyun joong... 
0,2323435868,Thu Jun 25 00:38:21 PDT 2009,NO_QUERY,splash,@mmbopidy grab a sweater  - at least for today. Nasty weather over here 
0,2323435904,Thu Jun 25 00:38:21 PDT 2009,NO_QUERY,Da_Sword6,@Hilary_Kate why do u hate boys? 
0,2323436002,Thu Jun 25 00:38:22 PDT 2009,NO_QUERY,nikidasilva,are there any games on this thingy mabbobber? im still trying to figure out how to fully use this site lol 
0,2323436126,Thu Jun 25 00:38:23 PDT 2009,NO_QUERY,toscacalline05,boom boom pow. im so bored! 
0,2323436127,Thu Jun 25 00:38:23 PDT 2009,NO_QUERY,haselhurst,"Well I'm somehow awake. Had my shower, just need to get dressed and get to work.  So tired today."
0,2323436164,Thu Jun 25 00:38:23 PDT 2009,NO_QUERY,monstermika,I dont wanna rue this decision 
0,2323436408,Thu Jun 25 00:38:25 PDT 2009,NO_QUERY,brianhancock,I wasn't too thrilled with Wilco's performance on Conan 
0,2323436444,Thu Jun 25 00:38:26 PDT 2009,NO_QUERY,PethrusC,"i'm going to the airport now, i'll miss you sister "
0,2323436617,Thu Jun 25 00:38:27 PDT 2009,NO_QUERY,PATRINGRING,"http://twitpic.com/8ctp1 I miss you, too, Shobilitaa!  Hang soon, pleasee!"
0,2323436973,Thu Jun 25 00:38:30 PDT 2009,NO_QUERY,elvinanoii,"@vewe lol the library is on the 6th floor,too lazy to go there sist im sleepy "
0,2323437207,Thu Jun 25 00:38:32 PDT 2009,NO_QUERY,paraded,i feel sad  and i still have too many things to do..
0,2323437409,Thu Jun 25 00:38:34 PDT 2009,NO_QUERY,mb411,playing with his new mac pro...and slightly disappointed 
0,2323437652,Thu Jun 25 00:38:36 PDT 2009,NO_QUERY,SmilyEll,it's going to be a long day 
0,2323437920,Thu Jun 25 00:38:38 PDT 2009,NO_QUERY,queengilda,@fashionpirate damn i need to make a trip to kino and see it. i tried d/ling from that website u sent me but can't open anything! 
0,2323438287,Thu Jun 25 00:38:41 PDT 2009,NO_QUERY,BrittanyLutz,looks like another night of crying all night 
0,2323438327,Thu Jun 25 00:38:42 PDT 2009,NO_QUERY,SewingismyDrug,@mrphotoshop you were on an hour ago and didnt talk to me? what? 
0,2323438434,Thu Jun 25 00:38:43 PDT 2009,NO_QUERY,damoeldiablo,"@ydurran I thought I slept well last night, but I'm knackered... must be other nights catching up on me. "
0,2323438791,Thu Jun 25 00:38:46 PDT 2009,NO_QUERY,Dragons2009,i cant wait to get my car fixed i hate not driving plus i miss my boyfiend 
0,2323439212,Thu Jun 25 00:38:49 PDT 2009,NO_QUERY,JediG16,@CatalinaCruz Ur the only person to reply to my tweets  Thanks Cat. Ur a sweetheart. Oh and always double down on 11. ;)
0,2323439241,Thu Jun 25 00:38:49 PDT 2009,NO_QUERY,jazzt,@LindseyMadonna are you listening to cher? :p excited for the 2010 projects   AND i've lost my let the good times roll off the ipod 
0,2323439474,Thu Jun 25 00:38:51 PDT 2009,NO_QUERY,Sherylpz,"Baked potato, fruit juice, crysanthemum tea, and yoghurt "
0,2323439540,Thu Jun 25 00:38:52 PDT 2009,NO_QUERY,MrKhaotik,@deidre_1922 yeah ur Good I kan HARDLY find you now Indy 
0,2323439718,Thu Jun 25 00:38:53 PDT 2009,NO_QUERY,DEADWASPS,"@ZoGLOw Aah, we wish we were there too! Woke up with the post tour blues today, we are sad wasps "
0,2323440086,Thu Jun 25 00:38:56 PDT 2009,NO_QUERY,cali_chica,"thinking of going back to sleep, so freaking tired. "
0,2323440149,Thu Jun 25 00:38:57 PDT 2009,NO_QUERY,KelvLee,"Everythings up &amp; running, except mysql replication.    Lulz!"
0,2323440165,Thu Jun 25 00:38:57 PDT 2009,NO_QUERY,stacywillert,"@torihf oh girl, you need to put the phone away if you're that drunk!  "
0,2323440383,Thu Jun 25 00:38:59 PDT 2009,NO_QUERY,LornaEP,Im preparing 4 a really really long day 
0,2323440675,Thu Jun 25 00:39:01 PDT 2009,NO_QUERY,CarissaWong,im kinda hating someone right now!  ugh.... what a disappointment! 
0,2323440739,Thu Jun 25 00:39:01 PDT 2009,NO_QUERY,PethrusC,"i'm going to the airport now, i'll miss you little sister "
0,2323440795,Thu Jun 25 00:39:02 PDT 2009,NO_QUERY,KristyDziukala,@iamjonathancook I had wendys. You might not want so many late night snacks or you will be a fat chode like me. 
0,2323441466,Thu Jun 25 00:39:08 PDT 2009,NO_QUERY,RENAE_DAMIA,I AINT HAD NADA TO EAT ALL DAY  FIRST MEAL RITE NOW..JACK N THA BOX NUMBER 11 
0,2323441992,Thu Jun 25 00:39:12 PDT 2009,NO_QUERY,chopardisme,No pressies off Mr Smudge - good start Thought for the day - why are breakfast cereals so boring? In office all day 
0,2323442106,Thu Jun 25 00:39:13 PDT 2009,NO_QUERY,Carz_lvs_mcr,mornin way in 2 town to daii w/ Caobz..........cant buy any cds tho 
0,2323442153,Thu Jun 25 00:39:13 PDT 2009,NO_QUERY,TessFTW,@vinny_vegas I'm terribly sorry people flip out when you or anyone else from the ATLfam joins in. It's annoying 
0,2323442188,Thu Jun 25 00:39:13 PDT 2009,NO_QUERY,NJ_aus,saw pink last night and she rocked! but im crook now got a damn cold 
0,2323442472,Thu Jun 25 00:39:15 PDT 2009,NO_QUERY,twofourteen,@_haley Aww.  *squish* You never know!!
0,2323442496,Thu Jun 25 00:39:16 PDT 2009,NO_QUERY,jvtb2713,I just realized I sprained my finger. I was sitting here watching an instant movie on netflix.  I'm falling apart!!
0,2323443092,Thu Jun 25 00:39:21 PDT 2009,NO_QUERY,Mordkay,@alisonhaislip I wish I had mutant eyes 
0,2323443596,Thu Jun 25 00:39:25 PDT 2009,NO_QUERY,sprinkles_,@TheCrystalLady hope you get better soon hun   whats this moving floor experience?! xxx
0,2323443842,Thu Jun 25 00:39:27 PDT 2009,NO_QUERY,veelarose,g night I'm gonna try n sleep hope this shit is gone when I wake up 
0,2323444499,Thu Jun 25 00:39:34 PDT 2009,NO_QUERY,JasonWelch,blah..still to awake to fall asleep...and I need sleep so bad 
0,2323444598,Thu Jun 25 00:39:34 PDT 2009,NO_QUERY,mjjnj,"I' m reading Past, Present and Future of RM. I have to finish all I have in my hands within tomorrow "
0,2323444609,Thu Jun 25 00:39:34 PDT 2009,NO_QUERY,keirakeira,"Could be at Maddi's right now prepearing for the disco  But actually glad its not on, I feel like a piece of poo. As does everyone else "
0,2323445033,Thu Jun 25 00:39:38 PDT 2009,NO_QUERY,r3b3kah,"@hazeleynutt plz don't hate me.  i'm sorry, i had a bad day. and needed happiness."
0,2323445073,Thu Jun 25 00:39:38 PDT 2009,NO_QUERY,randimiller17,cant fall asleep  so i decided to see what this twitter thangg is all about
0,2323445303,Thu Jun 25 00:39:40 PDT 2009,NO_QUERY,pocket_poptart,I paid twelve whole English pounds 4 a dress ring @ accessorize and a mere 4 wears later it's fallen to bits &amp; scarred me with green! 
0,2323445453,Thu Jun 25 00:39:41 PDT 2009,NO_QUERY,aznJaime,@ashleybella Hahahaha. I miss all 3 of you 
0,2323445647,Thu Jun 25 00:39:43 PDT 2009,NO_QUERY,xx_maria,fuck i'm sick of all this sims 3 talk... I hate you all! ...... someone please get me one 
0,2323445838,Thu Jun 25 00:39:45 PDT 2009,NO_QUERY,DeMarko,"@hannah_story ooo, but then I was instantly disappointed when their song titled a Brand New Day wasn't a Dr. Horrible cover "
0,2323445947,Thu Jun 25 00:39:46 PDT 2009,NO_QUERY,Caution_MCR_fan,"@impure0purest I just got your email, well the wmail telling me about your direct message, I can't see them on my iPod so I didn't know  w"
0,2323446238,Thu Jun 25 00:39:48 PDT 2009,NO_QUERY,madragoran,I was right to be sad ....I am probably losing my grandma today 
0,2323446465,Thu Jun 25 00:39:50 PDT 2009,NO_QUERY,horacebury,@Missdblue Good one girl - didn't see you in there though  What were you doing?
0,2323446478,Thu Jun 25 00:39:50 PDT 2009,NO_QUERY,sfgiantsgirl,"@AK618 ...ondemand, and I have digital basic or something, whatever the level below it is. so we don't get ondemand "
0,2323446810,Thu Jun 25 00:39:53 PDT 2009,NO_QUERY,BananaAnna2008,"Anna zombie! Brwaahh! Children woke Anna up because of thunderstorm! Bwahh! That's ok and all, but tomorrow is gonna be a sleepy one! "
0,2323447261,Thu Jun 25 00:39:58 PDT 2009,NO_QUERY,solidgame,@jamiegodwin which site? I have a few...a2hosting dedicated hosting is expensive  eish doesnt beat hetzner germany
0,2323447282,Thu Jun 25 00:39:58 PDT 2009,NO_QUERY,kidyungn,@LisaManson nooo your lame for not having 1 anymore 
0,2323447398,Thu Jun 25 00:39:59 PDT 2009,NO_QUERY,HighPostBrotha,I want more food 
0,2323447614,Thu Jun 25 00:40:01 PDT 2009,NO_QUERY,smileyhills,my life has officially gone fallen into pieces. 
0,2323447823,Thu Jun 25 00:40:02 PDT 2009,NO_QUERY,kayphillips,Sitting in dentist with son jack waiting for a filling 
0,2323447892,Thu Jun 25 00:40:02 PDT 2009,NO_QUERY,dellvink,@sophiebenjamin oh that's no good. sorry to hear that. 
0,2323449345,Thu Jun 25 00:40:12 PDT 2009,NO_QUERY,stephaniedang,too laZy to doooo homework 
0,2323449389,Thu Jun 25 00:40:13 PDT 2009,NO_QUERY,curlysoo102,@wildbill7 Know how you feel - I haven't been on totalMINI for3 days now - longest since it got up and running in April  Hang in there...
0,2323449511,Thu Jun 25 00:40:14 PDT 2009,NO_QUERY,gibirz,@moniquemostly oh dear... 
0,2323449635,Thu Jun 25 00:40:15 PDT 2009,NO_QUERY,horacebury,@snipeyhead Little twirly thing in chrome just isn't finishing 
0,2323449685,Thu Jun 25 00:40:15 PDT 2009,NO_QUERY,Tobi_ignorantly,still working 
0,2323449881,Thu Jun 25 00:40:16 PDT 2009,NO_QUERY,omgpoppanda,@MichyyLee lol ur horrible btw  always wanting to kill the panda
0,2323450113,Thu Jun 25 00:40:18 PDT 2009,NO_QUERY,ninacornelia,SUPERbored  wanna see Transformers 2!
0,2323450184,Thu Jun 25 00:40:19 PDT 2009,NO_QUERY,MLCbee,@theSLaBeouf unfortunately im at work already being as its 8.40am in england  but i slept rubbish last night too.
0,2323450285,Thu Jun 25 00:40:20 PDT 2009,NO_QUERY,mediadeo,5 hours of sleep ... it aint that much 
0,2323450296,Thu Jun 25 00:40:20 PDT 2009,NO_QUERY,janiceyeap,damn. not in the mood of eating. 
0,2323450490,Thu Jun 25 00:40:21 PDT 2009,NO_QUERY,nessdm,@adammshankman Your enthusiasm and giggles were definitely missed! You just have charisma and great critiquing. 
0,2323451072,Thu Jun 25 00:40:26 PDT 2009,NO_QUERY,Cinnny,OMFG the freaking LA Times office is an 11 minute walk from my office!!!!!! I shoulda gone there on my lunch break &amp; stalked Kradammm FML 
0,2323451348,Thu Jun 25 00:40:28 PDT 2009,NO_QUERY,damaraaa,@marrrrv VEGAS SKIESSS! I almost cried! I even read it to mahh mommy. Tear tear 
0,2323451574,Thu Jun 25 00:40:30 PDT 2009,NO_QUERY,charletron,"@janet_kildare 'cos it was SO gross &amp; I figured, hm, 21st week, be adventurous charlotte. I have a fringe. It looks awful today "
0,2323451946,Thu Jun 25 00:40:33 PDT 2009,NO_QUERY,kateluvs23,@FunkyFantastic thx luv he can't send via text either iphone lol 
0,2323452212,Thu Jun 25 00:40:35 PDT 2009,NO_QUERY,Sweet_Bbyx3,"I'm sorry, I didn't mean to. "
0,2323452716,Thu Jun 25 00:40:39 PDT 2009,NO_QUERY,tasiawasia,Sad. All the guys' mission calls are coming in. Miss them already and they aren't even gone yet. 
0,2323453395,Thu Jun 25 00:40:45 PDT 2009,NO_QUERY,blunderbuss2,"Got chores to do today, they need doing too! "
0,2323453434,Thu Jun 25 00:40:45 PDT 2009,NO_QUERY,intellicode,"Word as render engine = FAIL, I don't want html email from people who can't write html, so please stop hating web standards MS "
0,2323453549,Thu Jun 25 00:40:46 PDT 2009,NO_QUERY,sabasabasaba,"neutering operation scheduled for sunday  9am to 5pm. anesthetics, surgery...the whole deal. oh dear."
0,2323453927,Thu Jun 25 00:40:50 PDT 2009,NO_QUERY,izzyann23,I've been getting headaches every flippin day  this blows
0,2323454021,Thu Jun 25 00:40:51 PDT 2009,NO_QUERY,jasminl,POL200 has killed me a little inside 
0,2323454069,Thu Jun 25 00:40:51 PDT 2009,NO_QUERY,WeScribeIt,@Chrisrider It ended just over an hour ago anyways. 
0,2323454211,Thu Jun 25 00:40:52 PDT 2009,NO_QUERY,bankslikeashley,"@datdudepooch O so ya'll are really gonna be at Area.......didnt think so at first, My homeboy is promoting that party but I cant go "
0,2323454586,Thu Jun 25 00:40:55 PDT 2009,NO_QUERY,hellua,"now i'm become being dramatic .. bad mood  It's okay, it's not horrible i need shopping .. so ..?.. mais oui, voyons !!!thats better... !"
